#name	chrom	strand	txStart	txEnd
ENSMUST00000107208_at	chr11	+	101414171	101443265
ENSMUST00000107213_at	chr11	+	101414171	101443265
ENSMUST00000107212_at	chr11	+	101414195	101443265
ENSMUST00000107203_at	chr11	+	101417485	101443259
ENSMUST00000093932_at	chr11	+	101417485	101443259
ENSMUST00000107218_at	chr11	+	101417485	101443259
ENSMUST00000107219_at	chr11	+	101417485	101443259
ENSMUST00000071537_at	chr11	+	101417485	101443259
ENSMUST00000039852_at	chr11	+	101427695	101442072
ENSMUST00000083886_at	chr11	+	101466163	101466354
ENSMUST00000083833_at	chr11	+	101488679	101488870
ENSMUST00000010506_at	chr11	+	101489273	101497395
ENSMUST00000082768_at	chr11	+	101503061	101503252
ENSMUST00000083317_at	chr11	-	101507053	101507244
ENSMUST00000084010_at	chr11	+	101519551	101519742
ENSMUST00000039388_at	chr11	+	101526874	101529143
ENSMUST00000107181_at	chr11	+	101594269	101628669
ENSMUST00000039152_at	chr11	+	101594269	101628669
ENSMUST00000017868_at	chr11	-	101631055	101646624
ENSMUST00000107176_at	chr11	-	101631060	101646685
ENSMUST00000057054_at	chr11	-	101738837	101755678
ENSMUST00000107175_at	chr11	-	101738837	101755678
ENSMUST00000104846_at	chr11	-	101739985	101740071
ENSMUST00000120378_at	chr11	+	101800814	101801213
ENSMUST00000078285_at	chr11	+	101813734	101821887
ENSMUST00000001534_at	chr11	-	101823775	101828329
ENSMUST00000010985_at	chr11	+	101848367	101853570
ENSMUST00000100400_at	chr11	-	101860965	101887408
ENSMUST00000107168_at	chr11	-	101860965	101889775
ENSMUST00000062801_at	chr11	-	101860968	101888269
ENSMUST00000107167_at	chr11	-	101878649	101888251
ENSMUST00000017453_at	chr11	+	101902881	101917259
ENSMUST00000107163_at	chr11	+	101902881	101917259
ENSMUST00000107164_at	chr11	+	101902881	101917259
ENSMUST00000100398_at	chr11	-	101918332	101943724
ENSMUST00000017458_at	chr11	-	101918332	101949816
ENSMUST00000017460_at	chr11	-	101961244	101962633
ENSMUST00000017455_at	chr11	-	101967993	101969146
ENSMUST00000120636_at	chr11	-	101974562	101974887
ENSMUST00000120901_at	chr11	+	101985385	101985954
ENSMUST00000055409_at	chr11	+	102006826	102010790
ENSMUST00000021296_at	chr11	-	102013862	102017675
ENSMUST00000107156_at	chr11	-	102023811	102046520
ENSMUST00000021297_at	chr11	-	102023811	102046573
ENSMUST00000070334_at	chr11	+	102050933	102055395
ENSMUST00000078975_at	chr11	+	102051159	102055393
ENSMUST00000008999_at	chr11	-	102057057	102091438
ENSMUST00000107151_at	chr11	-	102057062	102091486
ENSMUST00000107152_at	chr11	-	102057062	102091486
ENSMUST00000107150_at	chr11	-	102057064	102091450
ENSMUST00000036548_at	chr11	+	102110198	102126492
ENSMUST00000100392_at	chr11	+	102110198	102126492
ENSMUST00000036467_at	chr11	+	102130056	102140776
ENSMUST00000036376_at	chr11	+	102146244	102150551
ENSMUST00000107144_at	chr11	+	102146253	102150549
ENSMUST00000100387_at	chr11	+	102146997	102150549
ENSMUST00000107134_at	chr11	-	102150613	102156626
ENSMUST00000073234_at	chr11	-	102150613	102157945
ENSMUST00000107132_at	chr11	-	102151680	102156352
ENSMUST00000107119_at	chr11	-	102165874	102178601
ENSMUST00000107121_at	chr11	-	102165874	102180410
ENSMUST00000107123_at	chr11	-	102165874	102180410
ENSMUST00000079589_at	chr11	-	102167237	102177994
ENSMUST00000107115_at	chr11	-	102167237	102178018
ENSMUST00000107117_at	chr11	-	102167237	102179009
ENSMUST00000006754_at	chr11	-	102167237	102180410
ENSMUST00000006749_at	chr11	-	102210140	102226451
ENSMUST00000107103_at	chr11	+	102254716	102263068
ENSMUST00000107102_at	chr11	+	102254716	102263068
ENSMUST00000107105_at	chr11	+	102254816	102263066
ENSMUST00000006750_at	chr11	+	102254989	102263867
ENSMUST00000107098_at	chr11	-	102264298	102268803
ENSMUST00000018821_at	chr11	-	102264458	102268822
ENSMUST00000049460_at	chr11	+	102291820	102298119
ENSMUST00000049057_at	chr11	-	102298294	102308977
ENSMUST00000103086_at	chr11	-	102314622	102331197
ENSMUST00000058467_at	chr11	-	102337890	102338085
ENSMUST00000117568_at	chr11	-	102353752	102353923
ENSMUST00000119782_at	chr11	+	102407015	102407336
ENSMUST00000083723_at	chr11	-	102410509	102410613
ENSMUST00000107081_at	chr11	-	102437711	102440775
ENSMUST00000107082_at	chr11	-	102437712	102440773
ENSMUST00000107080_at	chr11	-	102437804	102440433
ENSMUST00000057893_at	chr11	+	102465765	102467886
ENSMUST00000119744_at	chr11	-	102520441	102521239
ENSMUST00000102175_at	chr11	-	102520885	102520994
ENSMUST00000100378_at	chr11	+	102526898	102542053
ENSMUST00000092569_at	chr11	-	102546001	102559048
ENSMUST00000120601_at	chr11	-	102592614	102593377
ENSMUST00000092567_at	chr11	-	102660892	102681014
ENSMUST00000068933_at	chr11	-	102660892	102680493
ENSMUST00000107075_at	chr11	-	102660911	102665898
ENSMUST00000082854_at	chr11	+	102691191	102691328
ENSMUST00000107073_at	chr11	+	102697162	102699354
ENSMUST00000107072_at	chr11	+	102697759	102699354
ENSMUST00000021302_at	chr11	+	102697771	102699350
ENSMUST00000107060_at	chr11	-	102699786	102742299
ENSMUST00000021306_at	chr11	-	102699793	102742246
ENSMUST00000021307_at	chr11	+	102742557	102746529
ENSMUST00000100369_at	chr11	+	102746644	102748003
ENSMUST00000067444_at	chr11	-	102748660	102758445
ENSMUST00000077902_at	chr11	-	102752709	102758445
ENSMUST00000021311_at	chr11	-	102767214	102786406
ENSMUST00000057849_at	chr11	-	102800578	102807775
ENSMUST00000021313_at	chr11	-	102855369	102878461
ENSMUST00000062809_at	chr11	+	102860422	102861965
ENSMUST00000103077_at	chr11	-	102931617	102962972
ENSMUST00000021320_at	chr11	-	102931635	102964044
ENSMUST00000107039_at	chr11	+	102963001	102973513
ENSMUST00000107040_at	chr11	+	102963001	102973513
ENSMUST00000024492_at	chr11	+	102963001	102973513
ENSMUST00000074474_at	chr11	+	102964851	102972975
ENSMUST00000092558_at	chr11	+	102964876	102972975
ENSMUST00000092559_at	chr11	+	102966094	102973004
ENSMUST00000053063_at	chr11	+	102977638	102981039
ENSMUST00000107037_at	chr11	+	102994627	103000505
ENSMUST00000062530_at	chr11	+	102994676	103001184
ENSMUST00000021322_at	chr11	+	103032420	103059540
ENSMUST00000107027_at	chr11	+	103032451	103060214
ENSMUST00000042286_at	chr11	+	103032451	103060214
ENSMUST00000021323_at	chr11	-	103060259	103069862
ENSMUST00000107026_at	chr11	-	103060260	103063083
ENSMUST00000103076_at	chr11	-	103069440	103079746
ENSMUST00000054954_at	chr11	-	103069440	103079750
ENSMUST00000021324_at	chr11	-	103081077	103128715
ENSMUST00000100354_at	chr11	-	103081887	103103684
ENSMUST00000021325_at	chr11	-	103126173	103129059
ENSMUST00000107024_at	chr11	-	103192810	103222214
ENSMUST00000116102_at	chr11	-	103193152	103193362
ENSMUST00000041385_at	chr11	-	103194176	103205880
ENSMUST00000107023_at	chr11	-	103201448	103217679
ENSMUST00000092557_at	chr11	-	103221050	103224698
ENSMUST00000041272_at	chr11	-	103226407	103273978
ENSMUST00000107017_at	chr11	-	103313270	103365911
ENSMUST00000119578_at	chr11	-	103461555	103462419
ENSMUST00000107014_at	chr11	-	103492383	103500193
ENSMUST00000021328_at	chr11	-	103492390	103500188
ENSMUST00000057870_at	chr11	+	103510822	103511894
ENSMUST00000018630_at	chr11	-	103588676	103611135
ENSMUST00000040443_at	chr11	-	103683098	103792396
ENSMUST00000057921_at	chr11	+	103828081	103846644
ENSMUST00000063347_at	chr11	+	103828184	103846651
ENSMUST00000107008_at	chr11	+	103840932	103846644
ENSMUST00000093925_at	chr11	+	103994127	104036832
ENSMUST00000018778_at	chr11	+	103994195	104036832
ENSMUST00000093924_at	chr11	+	103994367	104036247
ENSMUST00000107000_at	chr11	+	104047640	104049865
ENSMUST00000059448_at	chr11	+	104047666	104052477
ENSMUST00000078906_at	chr11	+	104092811	104189555
ENSMUST00000106987_at	chr11	+	104092811	104189555
ENSMUST00000106991_at	chr11	+	104092811	104189555
ENSMUST00000106992_at	chr11	+	104092811	104189555
ENSMUST00000106993_at	chr11	+	104092811	104189555
ENSMUST00000100347_at	chr11	+	104092811	104189555
ENSMUST00000018555_at	chr11	+	104092811	104189555
ENSMUST00000106995_at	chr11	+	104092811	104190492
ENSMUST00000083445_at	chr11	-	104112325	104112458
ENSMUST00000106989_at	chr11	+	104143694	104189501
ENSMUST00000106988_at	chr11	+	104143694	104189501
ENSMUST00000104637_at	chr11	+	104145333	104145411
ENSMUST00000100346_at	chr11	-	104155416	104162595
ENSMUST00000035872_at	chr11	-	104217904	104329068
ENSMUST00000100345_at	chr11	-	104284521	104284816
ENSMUST00000120955_at	chr11	+	104352926	104353338
ENSMUST00000106962_at	chr11	-	104363846	104411934
ENSMUST00000093923_at	chr11	-	104364058	104411797
ENSMUST00000106961_at	chr11	-	104381567	104411792
ENSMUST00000106960_at	chr11	-	104383032	104411934
ENSMUST00000018800_at	chr11	+	104411976	104448529
ENSMUST00000121761_at	chr11	-	104426713	104428040
ENSMUST00000117888_at	chr11	-	104432581	104432871
ENSMUST00000116109_at	chr11	+	104434854	104435434
ENSMUST00000106957_at	chr11	+	104438298	104448529
ENSMUST00000106956_at	chr11	+	104438688	104448527
ENSMUST00000021028_at	chr11	+	104469369	104528689
ENSMUST00000121389_at	chr11	-	104540418	104541969
ENSMUST00000120176_at	chr11	+	104675729	104676954
ENSMUST00000118253_at	chr11	+	104789529	104790118
ENSMUST00000120525_at	chr11	+	104892470	104893161
ENSMUST00000118579_at	chr11	-	104894347	104895388
ENSMUST00000106952_at	chr11	+	104928697	104945292
ENSMUST00000021029_at	chr11	+	104953532	104978851
ENSMUST00000100338_at	chr11	+	105008206	105008575
ENSMUST00000118770_at	chr11	-	105026089	105027934
ENSMUST00000056959_at	chr11	-	105042047	105042619
ENSMUST00000100335_at	chr11	+	105153959	105212459
ENSMUST00000021038_at	chr11	+	105153981	105205185
ENSMUST00000106926_at	chr11	+	105153996	105188061
ENSMUST00000100333_at	chr11	-	105258008	105318042
ENSMUST00000100332_at	chr11	-	105262966	105318042
ENSMUST00000117031_at	chr11	+	105458938	105459055
ENSMUST00000117842_at	chr11	+	105634831	105636098
ENSMUST00000119992_at	chr11	+	105737218	105738227
ENSMUST00000019734_at	chr11	-	105795017	105805461
ENSMUST00000106922_at	chr11	-	105795017	105814461
ENSMUST00000066077_at	chr11	+	105805017	105806567
ENSMUST00000001963_at	chr11	+	105829260	105851261
ENSMUST00000001964_at	chr11	+	105836521	105851261
ENSMUST00000106903_at	chr11	+	105869437	105895421
ENSMUST00000001965_at	chr11	+	105869486	105895863
ENSMUST00000051640_at	chr11	+	105869516	105894089
ENSMUST00000116107_at	chr11	+	105917611	105918355
ENSMUST00000002048_at	chr11	+	105927404	105934908
ENSMUST00000002044_at	chr11	+	105945921	106016746
ENSMUST00000045923_at	chr11	-	106019354	106021430
ENSMUST00000064545_at	chr11	-	106019744	106021241
ENSMUST00000106875_at	chr11	-	106019964	106022174
ENSMUST00000100326_at	chr11	+	106022163	106022472
ENSMUST00000063715_at	chr11	-	106024649	106035313
ENSMUST00000106867_at	chr11	-	106045215	106054886
ENSMUST00000002043_at	chr11	-	106060667	106077681
ENSMUST00000106865_at	chr11	-	106062092	106065742
ENSMUST00000021046_at	chr11	+	106078239	106110453
ENSMUST00000021048_at	chr11	-	106110473	106117140
ENSMUST00000021049_at	chr11	+	106117467	106124431
ENSMUST00000083228_at	chr11	+	106121519	106121627
ENSMUST00000106843_at	chr11	-	106124492	106129113
ENSMUST00000021052_at	chr11	-	106124494	106134122
ENSMUST00000106841_at	chr11	-	106125112	106126250
ENSMUST00000106836_at	chr11	+	106137985	106149451
ENSMUST00000044462_at	chr11	+	106138061	106150059
ENSMUST00000103071_at	chr11	-	106161584	106163124
ENSMUST00000044228_at	chr11	-	106172654	106175984
ENSMUST00000106818_at	chr11	-	106179905	106226840
ENSMUST00000021056_at	chr11	-	106180617	106210704
ENSMUST00000009354_at	chr11	+	106226785	106238428
ENSMUST00000106816_at	chr11	+	106236139	106238410
ENSMUST00000106813_at	chr11	-	106238969	106249389
ENSMUST00000106810_at	chr11	-	106238970	106243955
ENSMUST00000001055_at	chr11	-	106238970	106243955
ENSMUST00000106809_at	chr11	-	106242358	106244292
ENSMUST00000106799_at	chr11	-	106319869	106349117
ENSMUST00000083192_at	chr11	+	106362306	106362376
ENSMUST00000116890_at	chr11	+	106362558	106362691
ENSMUST00000117014_at	chr11	+	106586571	106586764
ENSMUST00000106794_at	chr11	+	106612516	106628700
ENSMUST00000042416_at	chr11	+	106612581	106628882
ENSMUST00000086353_at	chr11	+	106612581	106628882
ENSMUST00000106790_at	chr11	-	106629543	106640756
ENSMUST00000021060_at	chr11	-	106629543	106640822
ENSMUST00000021062_at	chr11	-	106642861	106649808
ENSMUST00000106779_at	chr11	-	106644694	106649808
ENSMUST00000106778_at	chr11	-	106645046	106646360
ENSMUST00000018516_at	chr11	+	106650588	106680167
ENSMUST00000103068_at	chr11	+	106650588	106680167
ENSMUST00000100311_at	chr11	-	106683069	106683258
ENSMUST00000018506_at	chr11	-	106849949	106860778
ENSMUST00000106768_at	chr11	-	106857528	106860683
ENSMUST00000119530_at	chr11	-	106865222	106866054
ENSMUST00000106767_at	chr11	+	106889676	106891268
ENSMUST00000041145_at	chr11	-	106896859	106934047
ENSMUST00000106757_at	chr11	-	107027976	107050695
ENSMUST00000018577_at	chr11	-	107027976	107050584
ENSMUST00000117751_at	chr11	-	107033213	107033546
ENSMUST00000119942_at	chr11	+	107052407	107052944
ENSMUST00000119399_at	chr11	+	107192021	107192372
ENSMUST00000118214_at	chr11	-	107393244	107393619
ENSMUST00000021065_at	chr11	-	107564533	107577782
ENSMUST00000100302_at	chr11	-	107799561	107840774
ENSMUST00000100300_at	chr11	-	107830761	107831193
ENSMUST00000119828_at	chr11	+	108284586	108285072
ENSMUST00000121388_at	chr11	-	108548387	108549349
ENSMUST00000118777_at	chr11	+	108577796	108578220
ENSMUST00000119655_at	chr11	+	108868964	108870095
ENSMUST00000082757_at	chr11	-	108928297	108928404
ENSMUST00000106710_at	chr11	-	109000602	109005680
ENSMUST00000120913_at	chr11	-	109020500	109021508
ENSMUST00000020920_at	chr11	-	109086668	109159443
ENSMUST00000103062_at	chr11	-	109086674	109111465
ENSMUST00000106706_at	chr11	-	109096370	109159380
ENSMUST00000106704_at	chr11	-	109119968	109159443
ENSMUST00000070956_at	chr11	-	109216093	109224931
ENSMUST00000106702_at	chr11	+	109224144	109241788
ENSMUST00000020930_at	chr11	+	109224144	109257800
ENSMUST00000116106_at	chr11	+	109261381	109261828
ENSMUST00000055404_at	chr11	+	109275229	109281700
ENSMUST00000092500_at	chr11	+	109287259	109299462
ENSMUST00000020929_at	chr11	+	109287300	109313117
ENSMUST00000103061_at	chr11	+	109287539	109298303
ENSMUST00000070872_at	chr11	-	109314055	109334466
ENSMUST00000070152_at	chr11	-	109314055	109334806
ENSMUST00000116880_at	chr11	-	109327624	109327745
ENSMUST00000106697_at	chr11	+	109346919	109434644
ENSMUST00000020928_at	chr11	+	109351193	109434639
ENSMUST00000106696_at	chr11	+	109405067	109434644
ENSMUST00000106677_at	chr11	+	109510718	109530970
ENSMUST00000020932_at	chr11	+	109511557	109529107
ENSMUST00000106676_at	chr11	+	109511888	109523067
ENSMUST00000049527_at	chr11	+	109512271	109529107
ENSMUST00000106674_at	chr11	-	109648964	109689360
ENSMUST00000020941_at	chr11	-	109652870	109689336
ENSMUST00000106672_at	chr11	-	109652874	109675369
ENSMUST00000100287_at	chr11	-	109886947	109957292
ENSMUST00000046223_at	chr11	-	109886949	109952934
ENSMUST00000106662_at	chr11	-	109945477	109957251
ENSMUST00000106664_at	chr11	-	109945477	109957251
ENSMUST00000043961_at	chr11	-	110133563	110198989
ENSMUST00000100258_at	chr11	-	110306217	110310643
ENSMUST00000042970_at	chr11	+	110927477	110936965
ENSMUST00000121873_at	chr11	+	111137413	111138245
ENSMUST00000120443_at	chr11	-	111474130	111474620
ENSMUST00000121349_at	chr11	-	111585961	111586938
ENSMUST00000121830_at	chr11	-	111904113	111904892
ENSMUST00000028543_at	chr11	-	112538808	112572672
ENSMUST00000042883_at	chr11	-	112552870	112572670
ENSMUST00000000579_at	chr11	+	112643537	112649063
ENSMUST00000100254_at	chr11	-	112654049	112660322
ENSMUST00000020950_at	chr11	+	112686492	112693783
ENSMUST00000104646_at	chr11	+	113197866	113197955
ENSMUST00000105048_at	chr11	+	113331567	113331885
ENSMUST00000106630_at	chr11	+	113480789	113487209
ENSMUST00000067591_at	chr11	+	113485570	113486950
ENSMUST00000106623_at	chr11	+	113510852	113528138
ENSMUST00000063776_at	chr11	+	113510852	113523714
ENSMUST00000018805_at	chr11	+	113510852	113523714
ENSMUST00000120194_at	chr11	-	113522632	113545469
ENSMUST00000100250_at	chr11	-	113524530	113545128
ENSMUST00000042319_at	chr11	-	113524530	113545377
ENSMUST00000119625_at	chr11	+	113539843	113540645
ENSMUST00000042227_at	chr11	+	113545725	113555961
ENSMUST00000106621_at	chr11	+	113545760	113555958
ENSMUST00000093915_at	chr11	+	113545760	113560632
ENSMUST00000106617_at	chr11	-	113559485	113570281
ENSMUST00000018872_at	chr11	-	113559485	113570834
ENSMUST00000100248_at	chr11	-	113559485	113571331
ENSMUST00000018871_at	chr11	-	113559485	113571331
ENSMUST00000116323_at	chr11	-	113564504	113570834
ENSMUST00000106616_at	chr11	-	113588163	113612632
ENSMUST00000053536_at	chr11	-	113588169	113613121
ENSMUST00000121468_at	chr11	+	113618015	113618520
ENSMUST00000106604_at	chr11	+	114059571	114060513
ENSMUST00000100243_at	chr11	+	114113156	114114984
ENSMUST00000122121_at	chr11	+	114218442	114219575
ENSMUST00000120766_at	chr11	+	114525921	114526223
ENSMUST00000077915_at	chr11	+	114529861	114533645
ENSMUST00000106602_at	chr11	+	114529904	114533645
ENSMUST00000106599_at	chr11	+	114529922	114533645
ENSMUST00000082092_at	chr11	+	114529939	114533645
ENSMUST00000069325_at	chr11	+	114588725	114619200
ENSMUST00000092469_at	chr11	+	114590461	114619203
ENSMUST00000084368_at	chr11	+	114626739	114651575
ENSMUST00000000206_at	chr11	-	114652532	114657211
ENSMUST00000045319_at	chr11	+	114660237	114668059
ENSMUST00000106584_at	chr11	+	114660237	114668059
ENSMUST00000053361_at	chr11	+	114713155	114733931
ENSMUST00000021071_at	chr11	+	114713368	114730409
ENSMUST00000077652_at	chr11	+	114713368	114731667
ENSMUST00000105047_at	chr11	+	114732275	114733911
ENSMUST00000045151_at	chr11	+	114751354	114765968
ENSMUST00000106582_at	chr11	+	114751354	114765942
ENSMUST00000117948_at	chr11	+	114770044	114770499
ENSMUST00000106581_at	chr11	-	114784094	114795700
ENSMUST00000074300_at	chr11	-	114784094	114795700
ENSMUST00000119016_at	chr11	+	114794184	114794585
ENSMUST00000045075_at	chr11	-	114843587	114851212
ENSMUST00000092464_at	chr11	-	114858082	114863194
ENSMUST00000061637_at	chr11	-	114858082	114863194
ENSMUST00000092461_at	chr11	-	114871620	114888247
ENSMUST00000106578_at	chr11	-	114871648	114877507
ENSMUST00000092463_at	chr11	-	114871656	114877507
ENSMUST00000092460_at	chr11	-	114882002	114899004
ENSMUST00000100240_at	chr11	-	114882041	114888326
ENSMUST00000106574_at	chr11	-	114892760	114909644
ENSMUST00000100239_at	chr11	-	114892799	114899083
ENSMUST00000092459_at	chr11	-	114903444	114909644
ENSMUST00000062787_at	chr11	-	114913233	114923353
ENSMUST00000067754_at	chr11	+	114953174	115023547
ENSMUST00000106561_at	chr11	-	114977527	114995306
ENSMUST00000051264_at	chr11	-	114977532	114995271
ENSMUST00000092455_at	chr11	-	114977613	114995304
ENSMUST00000106562_at	chr11	-	114977613	114995304
ENSMUST00000021076_at	chr11	+	115015491	115023547
ENSMUST00000021077_at	chr11	+	115024655	115042492
ENSMUST00000068542_at	chr11	-	115044143	115048583
ENSMUST00000103039_at	chr11	-	115044145	115048669
ENSMUST00000103041_at	chr11	-	115044145	115049158
ENSMUST00000103038_at	chr11	-	115044145	115048646
ENSMUST00000103040_at	chr11	-	115044145	115048630
ENSMUST00000003351_at	chr11	-	115110482	115126743
ENSMUST00000106554_at	chr11	-	115110482	115128557
ENSMUST00000019007_at	chr11	-	115110482	115128557
ENSMUST00000021078_at	chr11	-	115129338	115138283
ENSMUST00000056153_at	chr11	-	115144680	115158828
ENSMUST00000100232_at	chr11	-	115145529	115158828
ENSMUST00000055490_at	chr11	+	115168476	115193615
ENSMUST00000103037_at	chr11	-	115176506	115183232
ENSMUST00000106544_at	chr11	+	115184238	115193617
ENSMUST00000106543_at	chr11	+	115196044	115208241
ENSMUST00000019006_at	chr11	+	115196092	115208240
ENSMUST00000053288_at	chr11	+	115243229	115257446
ENSMUST00000103036_at	chr11	+	115265079	115272227
ENSMUST00000106539_at	chr11	+	115265088	115272227
ENSMUST00000021079_at	chr11	+	115265088	115272227
ENSMUST00000073791_at	chr11	-	115277002	115281276
ENSMUST00000106537_at	chr11	-	115277002	115281231
ENSMUST00000043931_at	chr11	-	115277010	115281233
ENSMUST00000106534_at	chr11	+	115281439	115291286
ENSMUST00000103035_at	chr11	+	115281439	115292587
ENSMUST00000106533_at	chr11	+	115281463	115292588
